CMPL	1	31657	6aa1ccf9ecc8c60d
id	category	name	lat	lon	address	description
ov-d2f5c194f11a	CAFE	abCoffee Matunga	19.025915	72.854940	Shop No. 6, Noor Mahal, Near Kings Circle, Matunga East, Mumbai	Coffee shop.
ov-acf853bafa46	CAFE	Gourmet Store	19.077727	72.851184	Grand Hyatt Mumbai Hotel and Residences, Bandra Kurla Complex Vicinity, Off Western Express Highway, Santacruz East	Cafe.
ov-85562c0636f4	CAFE	Apsara Ice Creams	19.073292	72.866623	Shop no.6, Sumit Artiste, C.S.T. Road, Kalina, Santacruz(East), Mumbai	Ice cream and frozen yoghurt.
ov-bf96848357ce	CAFE	abCoffee Trade Center BKC	19.072976	72.870875	Ground Floor Lobby Area, BKC Trade Center Premises, BKC, Bandra East, Mumbai	Coffee shop.
ov-e7c18e12c4c4	CAFE	Chai Point	19.071202	72.862154	Unit No.3, Amar Industrial Estate Premises, Co-op Soc. Ltd., 159, C.S.T. Road, Kalina, Santacruz East, Mumbai	Cafe.
ov-c96398d8dfe2	CAFE	abCoffee Windsor House Kalina	19.069438	72.862119	Ground Floor Lobby, Windsor Corporate Building, Kalina Santacruz East, 31, Sapna Sangeeta Road, Mumbai	Coffee shop.
ov-1938475ece72	CAFE	Tea store Mumbai | Best tea store | Chai Chun Tea	19.078780	72.879660	Phoenix Marketcity, S41 2nd Floor, Lal Bahadur Shastri Marg, Kurla West, Mumbai	Coffee shop.
ov-f38e189c6ef8	CAFE	abCoffee Art Guild Kurla	19.081931	72.885669	Experience Center, Phoenix Marketcity L.B.S. Road, West, Nav Pada, Kurla, Mumbai	Coffee shop.
ov-71d5bb7cdf23	CAFE	Cafe IDlish- Ghatkopar East	19.078972	72.909705	Kailash Plaza Shop No 14A, 14B Vallabhaug Lane Ghatkopar, Maharashtra	Cafe.
ov-a5751c874a44	CAFE	Café Coffee Day	19.068420	72.899042	Shop no. 13, Bldg No.1, Akshata Chs, Opp.Sahakar Plaza, Tilak Nagar(w, Chembur West, Tilak Nagar, Chembur, Mumbai	Coffee shop.
ov-fc3db38f20c3	CAFE	Cafe Chokolade	19.060524	72.897154	Vyapari Dharamshala Sankul, Shop No. 17 & 23, Rajiv Gandhi Chowk, Latur	Cafe.
ov-a43b108428d3	CAFE	Say aa by Shreya	19.063804	72.892150	Godrej Prime, Shell Colony, Sahakar Nagar, Road no 1, Chembur East, Mumbai	Cupcake shop.
ov-94875d035e9e	CAFE	Café Coffee Day	19.052204	72.891034	The Sindhi Immigrants Co-op. Hsg.Soc. Ltd, Little Malabar Hill, Sindhi, Society, Chembur, Mumbai	Coffee shop.
ov-c0686996ba52	CAFE	Chaayos Cafe at Inorbit	19.000000	73.000000	Sector 30A, Vashi, Navi Mumbai	Tea room.
ov-e24e74572881	CAFE	Chaayos Cafe at IOCL Koparkhairane	19.000000	73.000000	Plot No 10/11, Sector-20, Kopar Khairane, Navi Mumbai	Cafe.
ov-36749df30c7f	CAFE	Chaayos Cafe at Seawoods Grand Central Mall	19.000000	73.000000	1, Seawoods Station Road, Sector 40, Seawoods, Navi Mumbai	Coffee shop.
ov-dcf75bd8b5da	CAFE	Soul Care Hospitality Wellness	19.053420	72.912707	Ground Floor, Shriram Building, Behind USV, Opposite Satyam Industrial Estate, Next to Welcome Wafers Govandi (E), Mumbai	Cafe.
ov-ae25263dd22a	CAFE	Aroma Chai & Snacks Cafe (Sanpada)	19.062990	73.005710	Shop 002, Abhimanyu CHS, Off Palm Beach Road, Sector 1, Sanpada, Beside Krishna Restaurant, Opp Suraj Hospital, Navi Mumbai	Cafe.
ov-a47ea5e95d64	CAFE	CookieMan - Inorbit Vashi	19.065836	73.000790	No - 42, Ground Floor, Inorbit Mall, Palm Beach Road, Sector 30A, Vashi, Navi Mumbai	Donuts.
ov-9c90c905c9b9	CAFE	Frozen Bottle - Milkshakes, Desserts, and Ice Cream	19.073653	73.001436	Welfare Chambers, Sector 17, Vashi, Opposite to Federal Bank, Navi Mumbai	Desserts.
ov-a344ffb7a1df	CAFE	Subway Airport	19.093099	72.856802	252, Chhatrapati Shivaji Maharaj International Airport Mumbai, Sahara Star International Departure, Vile Parle East, Vile Parle	Candy store.
ov-1d759970f08d	CAFE	Tiwari chaiwala	19.123763	72.854762	Umashankar Tiwari Chawl, old Nagardas Cross Road, Mumbai	Coffee shop.
ov-ddd1524986f1	CAFE	Abcoffee	19.115031	72.861088	Kanakia Wall Street, Ground Floor Lobby, Andheri - Kurla Road, Chakala, Andheri East, Mumbai, Maharashtra	Coffee shop.
ov-ffccf80c5084	CAFE	Sai Service Private Limited Mumbai- Andheri East	19.114779	72.854315	First Floor, Arvind Chambers Diagonally Opposite Gold Spot Factory, Western Express Highway, Andheri East, Mumbai	Cafe.
ov-bc7a51e51b86	CAFE	Apsara Ice Creams	19.108510	72.864547	Shop No.4, Monarch Nagar CHS. LTD, Mumbai	Ice cream and frozen yoghurt.
ov-f9414b4648e6	CAFE	Krrish Food Mania Malvani Dhaba	19.119834	72.864104	Shop no 3, 4 Shantinagar, Pinnacle Business Park, Mahakali Caves Road, Andheri East, Mumbai	Cafe.
ov-a08f1519dc8c	CAFE	Chai Point - Mahakali	19.125365	72.866463	Shop 1/B, G 05, Rajsangh SRA CHS Limited, Shanti Nagar, Mahakali Caves Road, Mahakali, Mumbai	Cafe.
ov-395cb4c0f732	CAFE	Chai Point - Andheri	19.117287	72.889785	1st Floor, 55 Corporate Avenue, Saki Vihar Road, Opp. Guru Krupa Hotel Andheri, Mumbai	Cafe.
ov-b99922d1d015	CAFE	The Mystery Box	19.117687	72.884621	Raj Industrial Complex, Andheri East, Mumbai	Desserts.
ov-fcf30cb3a044	CAFE	Starbucks	19.102093	72.866806	T2 International Departure, Chhatrapati Shivaji Maharaj Airport, Mumbai	Coffee shop.
ov-c5a14a11dff6	CAFE	Subway Airport Road Andheri East	19.098961	72.874086	Chhatrapati Shivaji International, Airport Road, Mumbai	Candy store.
ov-6f3f2d209c8b	CAFE	Hotel Plaza Executive - Hotel in Kurla West	19.084827	72.888555	101, 103, Aero View CHS, Lalbahadur Shastri Road, Near सहारा रेस्टोरेंट, Kurla West, Mumbai	Cafe.
ov-70e1786f56ce	CAFE	Shree Sai Caterers	19.145186	72.857386	306/b Building no, 22, Bimbisar Nagar, Mumbai	Cafe.
ov-70a740a4b1fb	CAFE	Chai Point	19.165674	72.858543	Next to Subway Restaurant, Cooling Tower Cake, Nirlon Knowledge Park, Pahadi Village Off, Western Express Hwy, Mumbai	Cafe.
ov-eab3d7315c96	CAFE	Chai Point	19.189718	72.839697	Johnson dye Compound, West, 12 Ramchandra Ln, Navy Colony, Kanchpada Malad, Mumbai	Cafe.
ov-48df5e0e0f03	CAFE	Starbucks	19.216827	72.849240	Unit No 6/7, Emerald Building, Roshan Nagar, Borivali West, Mumbai	Coffee shop.
ov-3c00309fe9cb	CAFE	Cookie Man - Growel Mall	19.203127	72.859792	1st Floor, Growel's 101 Mall, Akurli Road, Near Bigbazar, Kandivali East, Mumbai	Desserts.
ov-b3719fdd9a6e	CAFE	abCoffee Kandivali	19.210831	72.874741	6V5F+V7W, Thakur Village, Kandivali East, Mumbai	Coffee shop.
ov-932abd7e6a57	CAFE	Frozen Bottle - Milkshakes, Desserts, and Ice Cream	19.211369	72.874457	Shop No. 60, Ground Floor, Evershine Halley CHS Ltd. Thakur Viallge, Kandivalli East, Opposite Glam Studio, Mumbai	Desserts.
ov-e16b0fc244a8	CAFE	Chai Point	19.085946	72.922459	Viviana Mall, 2nd Floor, Eastern Express Hwy, Near Food Court, Laxmi Nagar, Thane West, Thane, Mumbai	Cafe.
ov-a1510222121a	CAFE	Apsara Ice Creams	19.099021	72.916711	3rd Floor, Food Court, TTK 15, Next to Juice Bar, Mumbai	Ice cream and frozen yoghurt.
ov-764ecdbf50a8	CAFE	abCoffee Godrej Vikhroli	19.102183	72.921118	hop No. 5, Plant 03, Pauz Food Court, Godrej Business District, Vikhroli, West, Mumbai	Coffee shop.
ov-5e6fd7132bee	CAFE	Love And Cheesecake	19.115524	72.918071	B3/B4, Kailash Complex, Next to Biryani by Kilo, Vikhroli West, Mumbai	Desserts.
ov-ba50867ab714	CAFE	Kolhapuri Tadka with Live Kitchen	19.114225	72.935688	Shop no 20, Gajanan Maharaj Chowk, Kannamwar Nagar 1, Vikhroli East, Mumbai	Cafe.
ov-68446e1abdc3	CAFE	Cafe Coffee Day - Huma Adlabs	19.128202	72.925718	Huma Adlabs, Kanjurmarg, Near Kanjurmarg Rialway Station, Mumbai	Coffee shop.
ov-f4ab1b88f87a	CAFE	Chai Point	19.111734	72.908949	Supreme Business Park, A Wing, Ground Floor Lobby, Hiranandani Gardens, Powai, Mumbai	Tea room.
ov-f22c149b209b	CAFE	abCoffee Powai	19.116477	72.901579	Shop No. 29, Gems CHS, Powai Vihar Complex, Anmol Building, Lake Homes Private Road, Mumbai	Coffee shop.
ov-428869277405	CAFE	Chaayos Cafe - Powai	19.111077	72.890666	Unit No 03 Ground Floor, Ventura Building, CTS No-15B Village Powai, Taluka Kurla, Powai, Mumbai	Cafe.
ov-133ae3178243	CAFE	Chaayos Cafe at IIT Bombay - Hostel	19.134866	72.909410	CTS No - 68, Near Hostel No 5, IIT Powai, Mumbai	Cafe.
ov-866e4ba3a80c	CAFE	Kantilal Damodar Mithaiwala | Bhandup's Favourite Mithaiwala	19.149769	72.932731	Jangal Mangal Road, Bhandup West, Mumbai	Candy store.
ov-e6de2e935ad0	CAFE	Cafe coffee day (CCD)	19.130005	72.918790	IIT Area, Powai, Opposite Kendriya Vidyalaya, Mumbai	Coffee shop.
ov-cfd238e35c03	CAFE	Monginis Cake Shop	19.205286	72.962173	Shop No 7, Chhabhaiya Vihang Gardens, Road No 1, Pokhran, Vartak Nagar, Thane	Desserts.
ov-1380025d5b1c	CAFE	Prestige Xclusive - Gandhi Nagar, Thane West	19.219071	72.970301	Infinity Ashar Residency, 15, Pokharan Road Number 2, Gandhi Nagar, Thane West	Cafe.
ov-24c52fbed1c2	CAFE	Thane SOCIAL	19.206502	72.987888	Eastern Express Hwy, Tenant Space SF-32, Second Floor, Viviana Mall, Thane West	Cafe.
ov-f4ee9eb93492	CAFE	Natural Ice Cream	19.208921	72.971894	Viviana Mall, Laxmi Nagar, Thane West	Ice cream and frozen yoghurt.
ov-a622e4901507	CAFE	Frozen Bottle - Milkshakes, Desserts And Ice Cream	19.208891	72.971943	Food Court, Eastern Express Highway, Service Road, Laxmi Nagar, Next to Jupiter Hospital, Thane	Desserts.
ov-c8df7ce4ea65	CAFE	Stomach Divine Foods (Khopat)	19.203926	72.974206	Rajshree Tower, Shop No. 7, Ground Floor, 19, Comrade Rajaram Vishnu Rawool Marg, Khopat, Uthalsar, Thane West	Cafe.
ov-6411b6037ba6	CAFE	Café Coffee Day	19.203003	72.965166	3rd Floor, Korum Mall, Mangal Pandey Road, Near Cadbury Compound, Mumbai	Coffee shop.
ov-4e583dcac74e	CAFE	Apsara ice Creams	19.191773	72.975073	Shop no 5, Deepak Building, Moose Road, Thane	Ice cream and frozen yoghurt.
ov-385a3898de89	CAFE	Rangat Home Delivery	19.191472	72.975499	12, Deepak Society, Dr Moose Road, Talao Pali, Opp Talao Pali, Thane West	Japanese confectionery shop.
ov-20a9a025986d	CAFE	Cafe Pubg	19.189919	72.950501	Shop No. A/B Ground Floor, Namrata R Sejpal House, Kisan Nagar 2, Wagle Estate 400604, Thane	Cafe.
ov-4a988f4415aa	CAFE	Narya's Chinese Center	19.189972	72.950382	Prakash Bhavan, Talmazala, Kisana Nagar No.3, Last Bus Stop, Wagle Estes, Thane	Cafe.
ov-0c68cd36c022	CAFE	Chai Point - Capgemini	19.176415	72.988850	M6, Capgemini Building, Airoli Knowledge Park, Thane - Belapur Rd, Airoli, Navi Mumbai	Cafe.
ov-d9b43fd7a23d	CAFE	Cafe Candy Blossom	19.273477	72.863023	Cafe Candy Blossom Shop no 22 Opposite Parivar Hotel Mira Road (e), Mumbai	Cafe.
ov-5b958bc70089	CAFE	Apsara Ice Creams	19.254528	72.864258	Shop no. 1, Panchdham CHS, Anand Nagar, Near Jari Mari Garden, Dahisar East, Mumbai	Ice cream and frozen yoghurt.
ov-508a4d981024	CAFE	Fire O wings	19.283881	72.865884	Shop No 1, Geeta Arcade, Sheetal Nagar, Mira Road East, Thane	Cafe.
ov-a929717c9adc	CAFE	Hathway Wifi internet	19.282843	72.867436	Row House no 1, Plot No.60, Zankar, Nr Mtnl Road Mira Road, Mumbai	Internet cafe.
ov-c7cd986a7cf1	CAFE	BodhMarga Foundation	19.231605	72.870993	Abhinav co op Housing Society, 2nd Floor, Bunglow No. 114, Next to Badminton Court, Abhinav Nagar, Borivali East, Mumbai	Cafe.
ov-3a7512c79835	CAFE	Cream Chills Ice Cream & Pizza	19.282899	72.954501	Shop No.8, Sudarshan Sky Heights, Ghodbunder Road, Near Lodha Splendora, Bhayandarpada, Owale Naka, Thane	Ice cream and frozen yoghurt.
ov-d926a5453217	CAFE	Chaayos Cafe at Hiranandani Meadows	19.227012	72.970298	Unit 2, Ground Floor, Emerald Plaza, Hiranandani Meadows, Thane, Mumbai	Coffee shop.
ov-a2cfb8ba8110	CAFE	Lupin Diagnostics | Pathology Lab & Full Body Checkup	19.225652	72.970420	Shop Number 9, 1st Floor, Niharika Shopping Plaza, Pokharan Road Number 2, Opposite Lokpuram, Thane West	Ice cream and frozen yoghurt.
ov-a0087e0a0b7c	CAFE	abCoffee Thane	19.261208	72.971028	Shop no. 9 & 10, Hill Spring Commercial, Opp Sambhuji Hospital, GB Road, Thane West	Coffee shop.
ov-5e2a2f55f891	CAFE	Blum Solution Centre - Blaze Design Studio	19.227778	72.977222	Shop No 1 to 3, Mohan Mill Compound, Ghodbunder Road, Kailash Nagar, Thane West	Cafe.
ov-a747142a3665	CAFE	Apsara Ice Creams	19.257537	72.982376	Shop no 9 Ground Floor Penrose CHS LTD, Thane	Ice cream and frozen yoghurt.
ov-dcc9f8ae10d0	CAFE	Mishti.chic	19.083151	73.005646	Vashi, Navi Mumbai	Candy store.
ov-40a755773a7a	CAFE	AL Rayan Multi-Cuisine Restaurant	19.086664	73.001805	Ground Floor, Krishna Govind Tower, Sector 24, Vashi, Navi Mumbai	Cafe.
ov-f4d9881002ad	CAFE	Suryavanshi Vada Pav Fast Food and Lunch Home	19.098518	73.006462	Shop NO 01, 1/D/26, Suyash CHS, Sector -10, Koparkhairne, Sector 10, Navi Mumbai, Thane	Coffee shop.
ov-cca97e43557b	CAFE	Chaayos Cafe IOCL Koparkhairane	19.105801	73.000095	Plot No 10/11, Sector-20, Kopar Khairane, Navi Mumbai	Cafe.
ov-d6cf6af9c8cf	CAFE	Suzuki Motorcycle (C G Suzuki, Navi Mumbai, Kopar Khairane)	19.099749	73.002166	Satyam Tower Shop No. 21 & 22, Plot 18 & 19, Sec 20, Kpoerkhairane, Navi, Mumbai	Cafe.
ov-59f2ce8c0f7d	CAFE	Anita's Kitchen (Home Cooked Food)	19.102121	73.007832	Room No 645 Sector 8, Koparkhairane	Cafe.
ov-adeefb586103	CAFE	Thyrocare Aarogyam Center - Second Medic Health Hub	19.151206	72.997633	U128, Sector 4, Airoli, Near Durga Mata Mandir, Navi Mumbai	Cafe.
ov-fb38069c5390	CAFE	Apsara Ice Creams	19.160959	72.991304	Shop No:9 Ground Floor, Rainbow Apartment, Navi Mumbai	Ice cream and frozen yoghurt.
ov-c2ab0da2fed3	CAFE	Bake Ur Day... A Custom Cakery...	19.163943	72.990660	Shop No. 2 Himpushp Appt, Sector 20, Airoli, Navi Mumbai, Thane, Indai	Cupcake shop.
ov-b5462ea99a48	CAFE	Abcoffee	19.161296	73.002372	TTC Industrial Area, Midc, Thane Belapur Road, Airoli, Aamra Vihar, Kolar Rd, Navi Mumbai	Coffee shop.
ov-bf5f7d21dce1	CAFE	Café Coffee Day - Mind Space Sez	19.161591	73.001195	Mind Space Sez, Club House, Thane Belapur Road, Airoli, Mumbai	Coffee shop.
ov-3a21dbc03bcd	CAFE	Chaayos Cafe at Gigaplex, Airoli	19.175862	72.992315	Gigaplex Building 2, 2nd Floor, Foodcourt, Megabits, Mseb Staff Colony, TTC Industrial Area, Airoli, Navi Mumbai	Cafe.
ov-23a0c6e52000	CAFE	Cream Chills Ice Cream - Brahmand Lodha Amara	19.234336	72.989354	Shop no.05, Raj Residency, Ghodbunder Rd, Near Gaurav Sweets, Brahmand, Kolshet Lodha Amara Thane, Thane West	Ice cream and frozen yoghurt.
ov-d798d89617e1	CAFE	Shankar Tea House	19.015672	72.827082	Ground Floor, Kawla Chawl, Oppvicky Aptstata Press Lane Prabhadevi, Mumbai	Tea room.
ov-c28e0a6bbed1	CAFE	Chitthi Cafe and Resto	19.276845	72.870229	Gourav Bhakti CHS, 16, Mira Bhayander	Cafe.
ov-b7b2d1167409	CAFE	Red Velvet Cakes & more	19.203932	72.970834	Shop no. 1, Shiv Sai Market,Behind Swastik Plaza, Subhash Nagar, Pokhran Road No. 2, Thane (W)	Bakery.
ov-19f61e0d90e0	CAFE	Cafe National Restaurant	18.981407	72.827210	Saat Rasta, Arthur Rd, Mumbai	Cafe.
ov-9ad6c30ed0ca	CAFE	Merwans Cake Shop	19.022355	72.838476	Shop No. 30, Samarth Heights, Ghokale Road, Dadar West, Mumbai	Bakery.
ov-c4cb3d10373d	CAFE	The Ice Cream Bakery	19.147497	72.995592	Shop No G8 & G9, Ripplez Mall, Plot No.6A, near McDonald's, Navi Mumbai	Ice cream shop.
ov-58077639c0fd	CAFE	Barista	19.105413	72.826394	Juhu Leather Shop, 16/28-29, Janki Kutir, Juhu Church Road, Mumbai	Coffee shop.
ov-481346550ae6	CAFE	Chai pe Charcha	19.100599	72.839866	Shop Number 1 Singh Communication, Dashrathlal Joshi Rd, near Khasiyat Hotel, Mumbai	Cafe.
ov-b487d646d237	CAFE	Dinshaw Xpress Cafe	19.234970	72.855080	Shop No :2, Ground Floor Jitendra Bhavan CHS LTD. Punjabi Lane, L.T. Road Borivali (West), Mumbai	Cafe.
ov-9731ce077795	CAFE	Cafe Pibatie | Borivali	19.221573	72.847695	shop no:1, Avanti B CHS, Shimpoli Rd, Mumbai	Cafe.
ov-eb365b81ce21	CAFE	Lets Hook up Tea & food	19.210583	72.950059	Let's hook up tea & food shop no 688, pokhran Road No 2 near bethany hospital, kokanipada, (Thane West, Thane, Maharashtra 400610	Tea room.
ov-21db92206e6b	CAFE	The Belgian Waffle Company	19.147026	72.828199	Shop 10, Legend Cooperative Housing Society, Lokhandwala Complex, Ahead Of Celebrations Club, Andheri Lokhandwala, Andheri West, Mumbai	Bakery.
ov-88ea70b9909d	CAFE	Cafe Savera	19.118506	72.844859	Shop no2, shukhmani building, Swami Vivekanand Rd, near fedai baug, opp. Nadco market, Mumbai	Cafe.
ov-82ade53c282d	CAFE	Juice Point	19.109710	72.870480	Shop no 9, Dalvi Plaza, CTS-180, Om Nagar, Sahar Pipeline Road, JB nagar, Andheri East, Near Janakalyan Sahakari Bank., Mumbai	Smoothie juice bar.
ov-20d7cc2b96f5	CAFE	Cafe Italiano	19.148270	72.796160	Raheja Exotica Ocean City, Club House, Malad Marve road, Mumbai	Cafe.
ov-6434ff767ef5	CAFE	Fabcafe	19.108795	72.853311	Mumbai	Cafe.
ov-cc1e8d63477c	CAFE	Love and Latte	19.111216	72.826705	Shop 4 & 5, Ahead of, Shiv Sagar, Iscon Temple, Juhu Rd, Mumbai	Cafe.
ov-ed1999220b23	CAFE	Balmy Cafe and Bar	18.975169	72.806156	3rd Floor, Hubtown Skybay, Bhulabhai Desai Marg, Mumbai	Cafe.
ov-1f9eea2fb7f9	CAFE	Theobroma	19.001338	72.829394	Mumbai	Desserts.
ov-f1e354e89827	CAFE	145 Bandra	19.060374	72.829411	101 Turner Road, Mumbai	Cafe.
ov-e7ef8708ed7c	CAFE	Merwans Cake Shop - Mumbai Central	18.954710	72.818360	Shop no. C-21, C-21/A, Ground Floor, Santoshimata Co. op Society Ltd, C.S. no. 332,Dr. D.B. Marg, Below Reliance Smart, Mumbai Central, Mumbai - 400008. Tel - 02247484634, GSM - +917045052054	Bakery.
ov-39ccc491a4f0	CAFE	Modern Juice Centre	18.918451	72.831341	Arthur Bunder Rd, near Radio Club, Mumbai	Smoothie juice bar.
ov-dde8dd11337e	CAFE	Gokuldas Gathiawala	19.018573	72.841107	Shop No. 1, Laxmi Building, Dr, MC Jawale Rd, Mumbai	Candy store.
ov-101d65ad100c	CAFE	Vaishali's Krustty Kremme	19.238387	72.865204	Vaishaliskrusttykremme shop no 2 Raja apartment l t road Dahisar West , Mumbai	Bakery.
ov-b59cbc9beb17	CAFE	Nagori Hindustan Milk and Tea Center	19.032959	72.868734	86, S M Rd, Mumbai	Cafe.
ov-81339b604fa1	CAFE	Cafe Coffee Day	19.112846	72.860473	Solitaire Corporate Park, 1271, Guru Hargovindji Marg, Andheri East, Mumbai	Coffee shop.
ov-f8ff1ee8a77a	CAFE	KURLA 70	19.085210	72.885420	Kurla West, Mumbai, MH, India	Tea room.
ov-7d0443b73830	CAFE	Neelam Sweets and Snacks	19.019385	72.837129	SK Bole Rd, Mumbai	Candy store.
ov-9f3691bac24f	CAFE	HavCoffee	18.955810	72.811850	Cream Center Fulchand Niwas, 25/B DR N A Purandare Marg, Mumbai	Cafe.
ov-5af531ec90be	CAFE	Mansokt	19.182422	72.994524	Navi Mumbai	Bakery.
ov-b1175fba77c7	CAFE	Susegad Escapes - Offbeat Stays & Villas	19.027880	72.841802	Mahim, Mumbai	Ice cream shop.
ov-ea42fe3addca	CAFE	Baba Sweets	19.026124	72.865926	Mujawar Chawl, Mumbai	Bakery.
ov-79fc1957b697	CAFE	Neepa's Cake World	18.946211	72.825720	Hilla Sagar, Bldg nos. 19, 5th Floor, Room 501, Ropa Lane, Chandanwadi, Chira Bazar, Near BMC "C" ward Office, Marine Lines East, Mumbai	Cupcake shop.
ov-98e79772246e	CAFE	Costa Coffee	18.938365	72.833009	Sterling Cinema, Fort, Mumbai	Cafe.
ov-4606c934cb63	CAFE	Colaba Merwans	18.917649	72.827588	3rd Pasta lane, Mumbai	Bakery.
ov-216d848ab207	CAFE	L'Echo Bombay	19.051892	72.891066	Kailasa, plot no 87, Mumbai	Bakery.
ov-742acf39a68d	CAFE	Wagh Bakri Tea Lounge	19.084601	72.838226	Food GE lll K G Tower Bharat Diamond Bourse Bandra Kurla Complex Rd Phase II, Bandra East, Mumbai	Cafe.
ov-302973c6aa3a	CAFE	Dessert Junction Borivali	19.233815	72.853765	Shop 8, Kabra Natraj Chs, Ramdas Sutrale Marg, Borivali West, Mumbai	Ice cream shop.
ov-3e6121d15418	CAFE	The Beer Cafe	18.957430	72.837670	MLCP P10, LANDSIDE (EASTSIDE), OPP. GATE NO. 1, DEPARTURES, TERMINAL 2, CHHATRAPATI SHIVAJI INTERNATIONAL AIRPORT, MUMBAI 400099	Cafe.
ov-0de0645a39d7	CAFE	Bake and Brew	19.296510	72.849101	Shop No. 3 & 4, Shree Mathura CHS, 150 Feet Rd, near Maxus Mall Road, Mira Bhayander	Bakery.
ov-525a45856381	CAFE	Idris Cold Drinks	18.959904	72.830965	Plot No 104 Ground Floor, Maher Abad Building, Husainiyah Margbhendi Bazar, Mumbai	Ice cream shop.
ov-bc72b408e86b	CAFE	Bikaner Sweets and Namkeen	19.235123	72.975766	1 To 5, Soham Plaza Building, Manpada Junction, Ghodbunder Road, Manpada, Thane West	Candy store.
ov-43302d7ce59a	CAFE	Paradise Cake And Bakery	18.940170	72.834830	Shop No -11 ,Dosti Estate -Jupiter, Beside Union Bank, Antophill, Mumbai	Bakery.
ov-fe5fe745082c	CAFE	Tandy's Creamery	18.952791	72.821421	SHOP NO 2, DHOOT PAPESHWAR PRASAD BUILDING, 246, Jagannath Shankar Seth Rd, next to Deep Creation, inside Yes Bank Lane, Mumbai	Ice cream shop.
ov-e0eb05017560	CAFE	Naturals Ice Cream	19.109880	72.827514	13 North South Road, Mumbai	Ice cream shop.
ov-d97b059ffd56	CAFE	The Cheat Day Cafe next	19.294307	72.865142	Shop No.03, Ramdev dham, Ramdev Park Rd, behind Seven Square Academy, opposite razzas green, Mira Bhayander	Cafe.
ov-2192d3c418cb	CAFE	Sweet Castle	19.227221	72.973229	Amanda Shopping Complex, 10, Ground Floor, Building 5, Hiranandani Meadows, Thane West	Cafe.
ov-e9cae5753967	CAFE	Grandmama's Cafe	18.963502	72.810177	1, August Kranti Rd, Mumbai	Cafe.
ov-c9d8b9a769be	CAFE	Swadesi Dairy Products	19.203391	72.844904	Shop no 2, Shree Parshva Kunj CHSL., Mathuradas Road, Kandivali (West), opp. Koshish Classes, Mumbai	Desserts.
ov-aad214c40069	CAFE	Yogisattva	19.072557	72.831802	16th Road, Khar, Mumbai	Cafe.
ov-4e98cb00d6aa	CAFE	Mad Over Donuts	19.213991	72.840554	G-39, Profit Centre, Mumbai	Donuts.
ov-1c77671ffe0f	CAFE	Shrinath Ice Cream	19.103676	73.000187	Shop No.03, Karan Krupa Chs Ltd., Plot No.389, Gyan Vikas Road, Navi Mumbai	Ice cream shop.
ov-0eb48675bab1	CAFE	Cake Wala	19.022220	72.863785	European Cemetery, 44/1, Shaikh Misri Dargah Rd, Mumbai	Desserts.
ov-2cd8e22a32f9	CAFE	ICE CREAM WORKS By Cream Center	19.165007	72.949969	6, Varia Cottage, Next to Ambaji Dham Mandir, M G ROAD, Mulund WEST, Mumbai 400 080	Desserts.
ov-e6401347583c	CAFE	Arpi's Patisserie	19.254380	72.982580	The Walk, S-19, B-Wing, Ventana Building, Hiranandani Estate, Kolshet Village, Thane West	Bakery.
ov-dd45cf4db720	CAFE	Future bakery and confectionery	19.101270	72.896220	10 Hiranandani Link Road, Mumbai	Bakery.
ov-ae70110ff92f	CAFE	M16 Bakehouse	19.043290	72.842860	Mori road, Mumbai	Bakery.
ov-52518a99f6d3	CAFE	The Dessert Lounge	19.188410	72.844710	Narayan Niwas, 3 Mamletdar Wadi Road, Mumbai	Bakery.
ov-247ec9c91359	CAFE	Cafe VJTI	19.018401	72.856634	Wadala Station Road, Wadala West, Mumbai	Cafe.
ov-7a4030e523e1	CAFE	Soda blizz	19.107616	72.826339	Shop No 3&4, opposite Saint Joseph's Church Road, Mumbai	Smoothie juice bar.
ov-18005b0876af	CAFE	Amul Ice Cream Parlour & Cafe	19.138561	72.827155	Shop No 4, Florida Co-operative Housing Society Ltd., Building, Plot No. 11, Westri (W, Mumbai	Ice cream shop.
ov-c35bc3e76177	CAFE	Ice Cream Works	19.024694	72.835314	Shop No.1, Shiv Kutir, Swatantryaveer Savarkar Rd, opposite Amigo Hotel Shivaji Park, Mumbai	Ice cream shop.
ov-f145ed1d0060	CAFE	Costa Coffee	19.050273	72.826468	Carter Road, Mumbai	Coffee shop.
ov-ff3c98111538	CAFE	Brunch & Cake Mumbai	19.006127	72.820300	Unit no G - 04, Altimus, Dr, GM Bhosale Marg, opp. worli mahindra towers, Mumbai	Bakery.
ov-e5479078a9c0	CAFE	Tea Pea Cafe	19.177021	72.842138	Shop No.1, Corporate Corner, near Dalmia College, Mumbai	Cafe.
